,round,Loss,RMSE
0,1.0,0.2871905565261841,0.5359016060829163
1,2.0,0.272742211818695,0.5222472548484802
2,3.0,0.2761389911174774,0.5254892706871033
3,4.0,0.2894710898399353,0.5380252003669739
4,5.0,0.2674801647663116,0.517184853553772
5,6.0,0.2719935774803161,0.521530032157898
6,7.0,0.2668510675430298,0.5165762901306152
7,8.0,0.2702375650405884,0.5198437571525574
8,9.0,0.2603636980056762,0.5102583765983582
0,10.0,0.2689240872859955,0.5185789465904236
