,Method,reg_coeff,Loss1,RMSE1,PCC1,Loss2,RMSE2,PCC2
0,EWCOnline,1e-05,0.188182621323443,0.42895883,0.6355848642627648,0.2414117339922457,0.48290965,0.523564078836078
1,EWCOnline,0.0001,0.1835532044241954,0.4242883,0.636309059823511,0.2466294223151239,0.487693,0.5242434924675656
2,EWCOnline,0.001,0.1894709852512006,0.43068555,0.6353548012692638,0.2528207370517205,0.4937015,0.5175628628929854
3,EWCOnline,0.01,0.187701460651376,0.42859304,0.6357877237112479,0.2427290613401909,0.48380232,0.5209863258653423
4,EWCOnline,0.1,0.1857119922997889,0.42656004,0.6343724631398491,0.2577944988904356,0.4986238,0.5241087200252971
5,EWCOnline,1.0,0.1915318974620336,0.43353632,0.632514712153193,0.2485201462951241,0.48931822,0.5220841964703798
6,EWCOnline,10.0,0.1870295721311848,0.42822364,0.6336041780768391,0.2440227474890598,0.486976,0.5338248038467313
7,EWCOnline,100.0,0.186001373043695,0.42665923,0.6307668100148386,0.2358134745740566,0.47991762,0.5311090091256515
8,EWCOnline,1000.0,0.1837117024636888,0.42466593,0.6287072832348494,0.2366793469658919,0.4791213,0.5089260382215075
0,EWCOnline,10000,0.1911510174440873,0.43252847,0.6321357295205335,0.2587258902181979,0.50019544,0.4080471336528671
